EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 20-11-2023
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 PP   : daily Sea level pressure in 0.1 hPa
23-27 Q_PP : quality code for PP (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station GERMANY, HELGOLAND (STAID: 468).
Blended and updated with sources: 102176 910015 
See file sources.txt and stations.txt for more info.

SOUID,DATE,PP,Q_PP
102176,20060909,10291,    0
102176,20060910,10260,    0
102176,20060911,10217,    0
102176,20060912,10178,    0
102176,20060913,10139,    0
102176,20060914,10113,    0
102176,20060915,10124,    0
102176,20060916,10121,    0
102176,20060917,10096,    0
102176,20060918,10101,    0
102176,20060919,10099,    0
102176,20060920,10148,    0
102176,20060921,10142,    0
102176,20060922,10121,    0
102176,20060923,10138,    0
102176,20060924,10101,    0
102176,20060925,10081,    0
102176,20060926,10124,    0
102176,20060927,10140,    0
102176,20060928,10095,    0
102176,20060929,10089,    0
102176,20060930,10093,    0
102176,20061001,10075,    0
102176,20061002,10000,    0
102176,20061003, 9978,    0
102176,20061004,10050,    0
102176,20061005,10108,    0
102176,20061006,10020,    0
102176,20061007,10043,    0
102176,20061008,10172,    0
102176,20061009,10181,    0
102176,20061010,10218,    0
102176,20061011,10176,    0
102176,20061012,10202,    0
102176,20061013,10316,    0
102176,20061014,10338,    0
102176,20061015,10328,    0
102176,20061016,10257,    0
102176,20061017,10156,    0
102176,20061018,10061,    0
102176,20061019, 9998,    0
102176,20061020, 9966,    0
102176,20061021, 9976,    0
102176,20061022, 9986,    0
102176,20061023, 9918,    0
102176,20061024, 9914,    0
102176,20061025,10092,    0
102176,20061026,10015,    0
102176,20061027,10145,    0
102176,20061028,10176,    0
102176,20061029,10146,    0
102176,20061030,10161,    0
102176,20061031, 9975,    0
102176,20061101,10102,    0
102176,20061102,10245,    0
102176,20061103,10277,    0
102176,20061104,10249,    0
102176,20061105,10198,    0
102176,20061106,10207,    0
102176,20061107,10187,    0
102176,20061108,10128,    0
102176,20061109,10190,    0
102176,20061110,10290,    0
102176,20061111,10062,    0
102176,20061112,10057,    0
102176,20061113,10000,    0
102176,20061114,10032,    0
102176,20061115,10066,    0
102176,20061116,10006,    0
102176,20061117,10047,    0
102176,20061118,10110,    0
102176,20061119,10162,    0
102176,20061120,10055,    0
102176,20061121, 9930,    0
102176,20061122, 9934,    0
102176,20061123, 9872,    0
102176,20061124, 9978,    0
102176,20061125, 9975,    0
102176,20061126,10147,    0
102176,20061127,10186,    0
102176,20061128,10168,    0
102176,20061129,10254,    0
102176,20061130,10316,    0
102176,20061201,10206,    0
102176,20061202,10115,    0
102176,20061203,10000,    0
102176,20061204, 9939,    0
102176,20061205, 9913,    0
102176,20061206, 9956,    0
102176,20061207, 9927,    0
102176,20061208, 9870,    0
102176,20061209,10032,    0
102176,20061210,10211,    0
102176,20061211,10109,    0
102176,20061212,10132,    0
102176,20061213,10148,    0
102176,20061214,10165,    0
102176,20061215,10178,    0
102176,20061216,10145,    0
102176,20061217,10187,    0
102176,20061218,10279,    0
102176,20061219,10338,    0
102176,20061220,10344,    0
102176,20061221,10401,    0
102176,20061222,10419,    0
102176,20061223,10424,    0
102176,20061224,10388,    0
102176,20061225,10373,    0
102176,20061226,10355,    0
102176,20061227,10298,    0
102176,20061228,10216,    0
102176,20061229,10218,    0
102176,20061230,10089,    0
102176,20061231,10099,    0
102176,20070101,10021,    0
102176,20070102,10105,    0
102176,20070103,10174,    0
102176,20070104, 9996,    0
102176,20070105,10100,    0
102176,20070106,10122,    0
102176,20070107,10090,    0
102176,20070108, 9984,    0
102176,20070109, 9994,    0
102176,20070110,10036,    0
102176,20070111, 9984,    0
102176,20070112,10081,    0
102176,20070113,10109,    0
102176,20070114,10170,    0
102176,20070115,10205,    0
102176,20070116,10136,    0
102176,20070117,10042,    0
102176,20070118, 9841,    0
102176,20070119,10026,    0
102176,20070120,10020,    0
102176,20070121, 9994,    0
102176,20070122,10144,    0
102176,20070123,10159,    0
102176,20070124,10118,    0
102176,20070125,10240,    0
102176,20070126,10116,    0
102176,20070127,10197,    0
102176,20070128,10128,    0
102176,20070129,10176,    0
102176,20070130,10198,    0
102176,20070131,10132,    0
102176,20070201,10239,    0
102176,20070202,10260,    0
102176,20070203,10320,    0
102176,20070204,10287,    0
102176,20070205,10113,    0
102176,20070206,10017,    0
102176,20070207, 9989,    0
102176,20070208, 9967,    0
102176,20070209,10043,    0
102176,20070210,10101,    0
102176,20070211, 9990,    0
102176,20070212, 9910,    0
102176,20070213, 9984,    0
102176,20070214,10053,    0
102176,20070215,10193,    0
102176,20070216,10219,    0
102176,20070217,10153,    0
102176,20070218,10142,    0
102176,20070219,10142,    0
102176,20070220,10110,    0
102176,20070221,10069,    0
102176,20070222,10095,    0
102176,20070223,10083,    0
102176,20070224, 9989,    0
102176,20070225, 9933,    0
102176,20070226,10008,    0
102176,20070227,10055,    0
102176,20070228, 9886,    0
102176,20070301, 9832,    0
102176,20070302, 9980,    0
102176,20070303,10041,    0
102176,20070304,10164,    0
102176,20070305,10096,    0
102176,20070306,10047,    0
102176,20070307,10004,    0
102176,20070308,10164,    0
102176,20070309,10217,    0
102176,20070310,10302,    0
102176,20070311,10295,    0
102176,20070312,10263,    0
102176,20070313,10276,    0
102176,20070314,10327,    0
102176,20070315,10274,    0
102176,20070316,10202,    0
102176,20070317,10101,    0
102176,20070318, 9888,    0
102176,20070319, 9880,    0
102176,20070320,10000,    0
102176,20070321,10090,    0
102176,20070322,10101,    0
102176,20070323,10163,    0
102176,20070324,10178,    0
102176,20070325,10262,    0
102176,20070326,10271,    0
102176,20070327,10240,    0
102176,20070328,10193,    0
102176,20070329,10123,    0
102176,20070330,10153,    0
102176,20070331,10245,    0
102176,20070401,10327,    0
102176,20070402,10299,    0
102176,20070403,10197,    0
102176,20070404,10222,    0
102176,20070405,10184,    0
102176,20070406,10214,    0
102176,20070407,10240,    0
102176,20070408,10205,    0
102176,20070409,10136,    0
102176,20070410,10174,    0
102176,20070411,10230,    0
102176,20070412,10262,    0
102176,20070413,10253,    0
102176,20070414,10254,    0
102176,20070415,10246,    0
102176,20070416,10214,    0
102176,20070417,10208,    0
102176,20070418,10212,    0
102176,20070419,10151,    0
102176,20070420,10219,    0
102176,20070421,10244,    0
102176,20070422,10218,    0
102176,20070423,10188,    0
102176,20070424,10189,    0
102176,20070425,10172,    0
102176,20070426,10198,    0
102176,20070427,10235,    0
102176,20070428,10239,    0
102176,20070429,10254,    0
102176,20070430,10218,    0
102176,20070501,10204,    0
102176,20070502,10181,    0
102176,20070503,10166,    0
102176,20070504,10148,    0
102176,20070505,10162,    0
102176,20070506,10143,    0
102176,20070507,10061,    0
102176,20070508,10027,    0
102176,20070509,10086,    0
102176,20070510,10022,    0
102176,20070511, 9991,    0
102176,20070512,10032,    0
102176,20070513,10054,    0
102176,20070514,10029,    0
102176,20070515,10124,    0
102176,20070516,10082,    0
102176,20070517,10110,    0
102176,20070518,10123,    0
102176,20070519,10111,    0
102176,20070520,10175,    0
102176,20070521,10149,    0
102176,20070522,10186,    0
102176,20070523,10224,    0
102176,20070524,10168,    0
102176,20070525,10077,    0
102176,20070526,10046,    0
102176,20070527, 9977,    0
102176,20070528, 9983,    0
102176,20070529,10008,    0
102176,20070530,10099,    0
102176,20070531,10128,    0
102176,20070601,10184,    0
102176,20070602,10248,    0
102176,20070603,10247,    0
102176,20070604,10241,    0
102176,20070605,10221,    0
102176,20070606,10190,    0
102176,20070607,10189,    0
102176,20070608,10179,    0
102176,20070609,10168,    0
102176,20070610,10160,    0
102176,20070611,10134,    0
102176,20070612,10087,    0
102176,20070613,10062,    0
102176,20070614,10074,    0
102176,20070615,10041,    0
102176,20070616,10040,    0
102176,20070617,10049,    0
102176,20070618,10091,    0
102176,20070619,10143,    0
102176,20070620,10126,    0
102176,20070621,10130,    0
102176,20070622,10089,    0
102176,20070623,10062,    0
102176,20070624,10101,    0
102176,20070625,10021,    0
102176,20070626, 9905,    0
102176,20070627, 9989,    0
102176,20070628,10062,    0
102176,20070629,10068,    0
102176,20070630,10101,    0
102176,20070701,10077,    0
102176,20070702,10043,    0
102176,20070703,10008,    0
102176,20070704,10004,    0
102176,20070705,10057,    0
102176,20070706,10010,    0
102176,20070707,10085,    0
102176,20070708,10146,    0
102176,20070709,10120,    0
102176,20070710,10094,    0
102176,20070711,10068,    0
102176,20070712,10103,    0
102176,20070713,10124,    0
102176,20070714,10118,    0
102176,20070715,10154,    0
102176,20070716,10107,    0
102176,20070717,10134,    0
102176,20070718,10171,    0
102176,20070719,10196,    0
102176,20070720,10169,    0
102176,20070721,10146,    0
102176,20070722,10102,    0
102176,20070723,10053,    0
102176,20070724, 9980,    0
102176,20070725,10102,    0
102176,20070726,10070,    0
102176,20070727,10064,    0
102176,20070728,10091,    0
102176,20070729,10082,    0
102176,20070730,10095,    0
102176,20070731,10153,    0
102176,20070801,10159,    0
102176,20070802,10097,    0
102176,20070803,10193,    0
102176,20070804,10216,    0
102176,20070805,10172,    0
102176,20070806,10103,    0
102176,20070807,10131,    0
102176,20070808,10133,    0
102176,20070809,10142,    0
102176,20070810,10140,    0
102176,20070811,10126,    0
102176,20070812,10100,    0
102176,20070813,10092,    0
102176,20070814,10086,    0
102176,20070815, 9986,    0
102176,20070816,10027,    0
102176,20070817,10132,    0
102176,20070818,10153,    0
102176,20070819,10102,    0
102176,20070820,10052,    0
102176,20070821,10077,    0
102176,20070822,10105,    0
102176,20070823,10153,    0
102176,20070824,10220,    0
102176,20070825,10246,    0
102176,20070826,10234,    0
102176,20070827,10204,    0
102176,20070828,10197,    0
102176,20070829,10181,    0
102176,20070830,10134,    0
102176,20070831,10127,    0
102176,20070901,10154,    0
102176,20070902,10109,    0
102176,20070903,10107,    0
102176,20070904,10193,    0
102176,20070905,10264,    0
102176,20070906,10258,    0
102176,20070907,10255,    0
102176,20070908,10201,    0
102176,20070909,10172,    0
102176,20070910,10072,    0
102176,20070911,10176,    0
102176,20070912,10242,    0
102176,20070913,10245,    0
102176,20070914,10145,    0
102176,20070915,10206,    0
102176,20070916,10113,    0
102176,20070917,10056,    0
102176,20070918,10117,    0
102176,20070919,10162,    0
102176,20070920,10135,    0
102176,20070921,10160,    0
102176,20070922,10201,    0
102176,20070923,10202,    0
102176,20070924,10104,    0
102176,20070925,10094,    0
102176,20070926,10129,    0
102176,20070927,10169,    0
102176,20070928,10104,    0
102176,20070929,10040,    0
102176,20070930,10170,    0
102176,20071001,10258,    0
102176,20071002,10235,    0
102176,20071003,10209,    0
102176,20071004,10182,    0
102176,20071005,10243,    0
102176,20071006,10265,    0
102176,20071007,10229,    0
102176,20071008,10235,    0
102176,20071009,10252,    0
102176,20071010,10263,    0
102176,20071011,10243,    0
102176,20071012,10202,    0
102176,20071013,10282,    0
102176,20071014,10234,    0
102176,20071015,10142,    0
102176,20071016,10130,    0
102176,20071017,10120,    0
102176,20071018,10231,    0
102176,20071019,10318,    0
102176,20071020,10355,    0
102176,20071021,10298,    0
102176,20071022,10310,    0
102176,20071023,10312,    0
102176,20071024,10300,    0
102176,20071025,10278,    0
102176,20071026,10251,    0
102176,20071027,10259,    0
102176,20071028,10177,    0
102176,20071029,10100,    0
102176,20071030,10150,    0
102176,20071031,10241,    0
102176,20071101,10262,    0
102176,20071102,10290,    0
102176,20071103,10241,    0
102176,20071104,10262,    0
102176,20071105,10214,    0
102176,20071106,10176,    0
102176,20071107,10107,    0
102176,20071108,10056,    0
102176,20071109,10027,    0
102176,20071110,10077,    0
102176,20071111,10029,    0
102176,20071112,10109,    0
102176,20071113,10077,    0
102176,20071114,10144,    0
102176,20071115,10247,    0
102176,20071116,10238,    0
102176,20071117,10222,    0
102176,20071118,10158,    0
102176,20071119,10120,    0
102176,20071120,10132,    0
102176,20071121,10066,    0
102176,20071122,10047,    0
102176,20071123,10113,    0
102176,20071124,10177,    0
102176,20071125,10084,    0
102176,20071126,10181,    0
102176,20071127,10243,    0
102176,20071128,10168,    0
102176,20071129,10014,    0
102176,20071130,10013,    0
102176,20071201, 9952,    0
102176,20071202, 9868,    0
102176,20071203, 9843,    0
102176,20071204,10070,    0
102176,20071205,10054,    0
102176,20071206,10020,    0
102176,20071207, 9854,    0
102176,20071208, 9962,    0
102176,20071209, 9852,    0
102176,20071210,10007,    0
102176,20071211,10224,    0
102176,20071212,10375,    0
102176,20071213,10426,    0
102176,20071214,10407,    0
102176,20071215,10405,    0
102176,20071216,10425,    0
102176,20071217,10423,    0
102176,20071218,10413,    0
102176,20071219,10417,    0
102176,20071220,10373,    0
102176,20071221,10305,    0
102176,20071222,10250,    0
102176,20071223,10247,    0
102176,20071224,10246,    0
102176,20071225,10163,    0
102176,20071226,10208,    0
102176,20071227,10248,    0
102176,20071228,10186,    0
102176,20071229,10074,    0
102176,20071230,10169,    0
102176,20071231,10266,    0
102176,20080101,10279,    0
102176,20080102,10255,    0
102176,20080103,10161,    0
102176,20080104,10129,    0
102176,20080105,10007,    0
102176,20080106,10060,    0
102176,20080107,10024,    0
102176,20080108,10120,    0
102176,20080109,10070,    0
102176,20080110,10045,    0
102176,20080111, 9989,    0
102176,20080112, 9994,    0
102176,20080113,10118,    0
102176,20080114,10027,    0
102176,20080115, 9926,    0
102176,20080116, 9898,    0
102176,20080117,10026,    0
102176,20080118,10028,    0
102176,20080119,10109,    0
102176,20080120,10128,    0
102176,20080121,10059,    0
102176,20080122,10162,    0
102176,20080123,10222,    0
102176,20080124,10196,    0
102176,20080125,10254,    0
102176,20080126,10217,    0
102176,20080127,10219,    0
102176,20080128,10297,    0
102176,20080129,10249,    0
102176,20080130,10180,    0
102176,20080131,10033,    0
102176,20080201, 9855,    0
102176,20080202,10049,    0
102176,20080203,10111,    0
102176,20080204,10020,    0
102176,20080205,10045,    0
102176,20080206,10115,    0
102176,20080207,10321,    0
102176,20080208,10344,    0
102176,20080209,10344,    0
102176,20080210,10356,    0
102176,20080211,10370,    0
102176,20080212,10378,    0
102176,20080213,10375,    0
102176,20080214,10382,    0
102176,20080215,10431,    0
102176,20080216,10461,    0
102176,20080217,10371,    0
102176,20080218,10298,    0
102176,20080219,10254,    0
102176,20080220,10192,    0
102176,20080221,10141,    0
102176,20080222,10110,    0
102176,20080223,10195,    0
102176,20080224,10151,    0
102176,20080225,10160,    0
102176,20080226,10007,    0
102176,20080227,10073,    0
102176,20080228,10172,    0
102176,20080229,10066,    0
102176,20080301, 9874,    0
102176,20080302, 9971,    0
102176,20080303,10016,    0
102176,20080304,10137,    0
102176,20080305,10245,    0
102176,20080306,10142,    0
102176,20080307,10108,    0
102176,20080308,10057,    0
102176,20080309, 9971,    0
102176,20080310, 9875,    0
102176,20080311, 9814,    0
102176,20080312, 9839,    0
102176,20080313,10026,    0
102176,20080314,10060,    0
102176,20080315,10099,    0
102176,20080316,10037,    0
102176,20080317,10075,    0
102176,20080318,10087,    0
102176,20080319,10115,    0
102176,20080320,10021,    0
102176,20080321, 9760,    0
102176,20080322, 9916,    0
102176,20080323, 9970,    0
102176,20080324, 9900,    0
102176,20080325, 9939,    0
102176,20080326, 9971,    0
102176,20080327,10026,    0
102176,20080328,10042,    0
102176,20080329,10068,    0
102176,20080330,10056,    0
