EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 20-11-2023
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 CC   : daily Cloud cover in oktas
23-27 Q_CC : quality code for CC (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station GERMANY, HELGOLAND (STAID: 468).
Blended and updated with sources: 102174 910015 
See file sources.txt and stations.txt for more info.

SOUID,DATE,CC,Q_CC
102174,20211130,    7,    0
102174,20211201,    7,    0
102174,20211202,    5,    0
102174,20211203,    8,    0
102174,20211204,    8,    0
102174,20211205,    7,    0
102174,20211206,    7,    0
102174,20211207,    7,    0
102174,20211208,    7,    0
102174,20211209,    8,    0
102174,20211210,    8,    0
102174,20211211,    8,    0
102174,20211212,    8,    0
102174,20211213,    8,    0
102174,20211214,    8,    0
102174,20211215,    7,    0
102174,20211216,    8,    0
102174,20211217,    8,    0
102174,20211218,    6,    0
102174,20211219,    6,    0
102174,20211220,    2,    0
102174,20211221,    4,    0
102174,20211222,    8,    0
102174,20211223,    8,    0
102174,20211224,    6,    0
102174,20211225,    0,    0
102174,20211226,    0,    0
102174,20211227,    7,    0
102174,20211228,    8,    0
102174,20211229,    8,    0
102174,20211230,    7,    0
102174,20211231,    8,    0
102174,20220101,    8,    0
102174,20220102,    8,    0
102174,20220103,    6,    0
102174,20220104,    6,    0
102174,20220105,    5,    0
102174,20220106,    4,    0
102174,20220107,    6,    0
102174,20220108,    7,    0
102174,20220109,    8,    0
102174,20220110,    7,    0
102174,20220111,    8,    0
102174,20220112,    6,    0
102174,20220113,    7,    0
102174,20220114,    5,    0
102174,20220115,    8,    0
102174,20220116,    8,    0
102174,20220117,    6,    0
102174,20220118,    7,    0
102174,20220119,    6,    0
102174,20220120,    5,    0
102174,20220121,    7,    0
102174,20220122,    8,    0
102174,20220123,    7,    0
102174,20220124,    8,    0
102174,20220125,    8,    0
102174,20220126,    8,    0
102174,20220127,    5,    0
102174,20220128,    7,    0
102174,20220129,    7,    0
102174,20220130,    6,    0
102174,20220131,    8,    0
102174,20220201,    6,    0
102174,20220202,    6,    0
102174,20220203,    8,    0
102174,20220204,    7,    0
102174,20220205,    6,    0
102174,20220206,    7,    0
102174,20220207,    5,    0
102174,20220208,    8,    0
102174,20220209,    6,    0
102174,20220210,    7,    0
102174,20220211,    4,    0
102174,20220212,    7,    0
102174,20220213,    8,    0
102174,20220214,    7,    0
102174,20220215,    7,    0
102174,20220216,    7,    0
102174,20220217,    6,    0
102174,20220218,    7,    0
102174,20220219,    6,    0
102174,20220220,    7,    0
102174,20220221,    6,    0
102174,20220222,    6,    0
102174,20220223,    2,    0
102174,20220224,    7,    0
102174,20220225,    4,    0
102174,20220226,    3,    0
102174,20220227,    0,    0
102174,20220228,    1,    0
102174,20220301,    7,    0
102174,20220302,    4,    0
102174,20220303,    1,    0
102174,20220304,    4,    0
102174,20220305,    2,    0
102174,20220306,    4,    0
102174,20220307,    0,    0
102174,20220308,    0,    0
102174,20220309,    0,    0
102174,20220310,    1,    0
102174,20220311,    1,    0
102174,20220312,    6,    0
102174,20220313,    8,    0
102174,20220314,    7,    0
102174,20220315,    4,    0
102174,20220316,    6,    0
102174,20220317,    5,    0
102174,20220318,    1,    0
102174,20220319,    0,    0
102174,20220320,    1,    0
102174,20220321,    2,    0
102174,20220322,    1,    0
102174,20220323,    0,    0
102174,20220324,    0,    0
102174,20220325,    2,    0
102174,20220326,    4,    0
102174,20220327,    4,    0
102174,20220328,    8,    0
102174,20220329,    7,    0
102174,20220330,    7,    0
102174,20220331,    7,    0
102174,20220401,    8,    0
102174,20220402,    3,    0
102174,20220403,    5,    0
102174,20220404,    8,    0
102174,20220405,    8,    0
102174,20220406,    8,    0
102174,20220407,    7,    0
102174,20220408,    4,    0
102174,20220409,    5,    0
102174,20220410,    5,    0
102174,20220411,    8,    0
102174,20220412,    8,    0
102174,20220413,    8,    0
102174,20220414,    5,    0
102174,20220415,    8,    0
102174,20220416,    5,    0
102174,20220417,    0,    0
102174,20220418,    1,    0
102174,20220419,    2,    0
102174,20220420,    4,    0
102174,20220421,    6,    0
102174,20220422,    0,    0
102174,20220423,    0,    0
102174,20220424,    3,    0
102174,20220425,    2,    0
102174,20220426,    3,    0
102174,20220427,    8,    0
102174,20220428,    4,    0
102174,20220429,    8,    0
102174,20220430,    5,    0
102174,20220501,    6,    0
102174,20220502,    3,    0
102174,20220503,    6,    0
102174,20220504,    8,    0
102174,20220505,    7,    0
102174,20220506,    7,    0
102174,20220507,    8,    0
102174,20220508,    5,    0
102174,20220509,    4,    0
102174,20220510,    8,    0
102174,20220511,    8,    0
102174,20220512,    4,    0
102174,20220513,    7,    0
102174,20220514,    3,    0
102174,20220515,    7,    0
102174,20220516,    7,    0
102174,20220517,    7,    0
102174,20220518,    6,    0
102174,20220519,    8,    0
102174,20220520,    8,    0
102174,20220521,    6,    0
102174,20220522,    5,    0
102174,20220523,    6,    0
102174,20220524,    5,    0
102174,20220525,    5,    0
102174,20220526,    6,    0
102174,20220527,    4,    0
102174,20220528,    7,    0
102174,20220529,    8,    0
102174,20220530,    8,    0
102174,20220531,    7,    0
102174,20220601,    5,    0
102174,20220602,    6,    0
102174,20220603,    1,    0
102174,20220604,    5,    0
102174,20220605,    5,    0
102174,20220606,    7,    0
102174,20220607,    6,    0
102174,20220608,    8,    0
102174,20220609,    7,    0
102174,20220610,    4,    0
102174,20220611,    2,    0
102174,20220612,    3,    0
102174,20220613,    4,    0
102174,20220614,    8,    0
102174,20220615,    5,    0
102174,20220616,    4,    0
102174,20220617,    7,    0
102174,20220618,    4,    0
102174,20220619,    8,    0
102174,20220620,    4,    0
102174,20220621,    6,    0
102174,20220622,    6,    0
102174,20220623,    2,    0
102174,20220624,    4,    0
102174,20220625,    5,    0
102174,20220626,    7,    0
102174,20220627,    8,    0
102174,20220628,    1,    0
102174,20220629,    3,    0
102174,20220630,    2,    0
102174,20220701,    6,    0
102174,20220702,    4,    0
102174,20220703,    5,    0
102174,20220704,    4,    0
102174,20220705,    5,    0
102174,20220706,    7,    0
102174,20220707,    7,    0
102174,20220708,    7,    0
102174,20220709,    7,    0
102174,20220710,    6,    0
102174,20220711,    8,    0
102174,20220712,    8,    0
102174,20220713,    6,    0
102174,20220714,    5,    0
102174,20220715,    6,    0
102174,20220716,    5,    0
102174,20220717,    7,    0
102174,20220718,    6,    0
102174,20220719,    1,    0
102174,20220720,    2,    0
102174,20220721,    8,    0
102174,20220722,    8,    0
102174,20220723,    5,    0
102174,20220724,    6,    0
102174,20220725,    6,    0
102174,20220726,    7,    0
102174,20220727,    6,    0
102174,20220728,    7,    0
102174,20220729,    8,    0
102174,20220730,    5,    0
102174,20220731,    8,    0
102174,20220801,    6,    0
102174,20220802,    5,    0
102174,20220803,    6,    0
102174,20220804,    6,    0
102174,20220805,    5,    0
102174,20220806,    3,    0
102174,20220807,    4,    0
102174,20220808,    4,    0
102174,20220809,    3,    0
102174,20220810,    2,    0
102174,20220811,    0,    0
102174,20220812,    0,    0
102174,20220813,    1,    0
102174,20220814,    8,    0
102174,20220815,    6,    0
102174,20220816,    5,    0
102174,20220817,    7,    0
102174,20220818,    8,    0
102174,20220819,    5,    0
102174,20220820,    4,    0
102174,20220821,    4,    0
102174,20220822,    6,    0
102174,20220823,    4,    0
102174,20220824,    2,    0
102174,20220825,    1,    0
102174,20220826,    5,    0
102174,20220827,    5,    0
102174,20220828,    7,    0
102174,20220829,    6,    0
102174,20220830,    3,    0
102174,20220831,    1,    0
102174,20220901,    0,    0
102174,20220902,    3,    0
102174,20220903,    3,    0
102174,20220904,    6,    0
102174,20220905,    8,    0
102174,20220906,    7,    0
102174,20220907,    8,    0
102174,20220908,    7,    0
102174,20220909,    6,    0
102174,20220910,    5,    0
102174,20220911,    4,    0
102174,20220912,    8,    0
102174,20220913,    6,    0
102174,20220914,    8,    0
102174,20220915,    6,    0
102174,20220916,    6,    0
102174,20220917,    7,    0
102174,20220918,    6,    0
102174,20220919,    4,    0
102174,20220920,    3,    0
102174,20220921,    2,    0
102174,20220922,    4,    0
102174,20220923,    8,    0
102174,20220924,    8,    0
102174,20220925,    4,    0
102174,20220926,    8,    0
102174,20220927,    8,    0
102174,20220928,    7,    0
102174,20220929,    8,    0
102174,20220930,    6,    0
102174,20221001,    6,    0
102174,20221002,    5,    0
102174,20221003,    6,    0
102174,20221004,    6,    0
102174,20221005,    7,    0
102174,20221006,    3,    0
102174,20221007,    5,    0
102174,20221008,    5,    0
102174,20221009,    5,    0
102174,20221010,    6,    0
102174,20221011,    6,    0
102174,20221012,    5,    0
102174,20221013,    6,    0
102174,20221014,    6,    0
102174,20221015,    6,    0
102174,20221016,    4,    0
102174,20221017,    8,    0
102174,20221018,    6,    0
102174,20221019,    5,    0
102174,20221020,    8,    0
102174,20221021,    7,    0
102174,20221022,    6,    0
102174,20221023,    8,    0
102174,20221024,    5,    0
102174,20221025,    5,    0
102174,20221026,    6,    0
102174,20221027,    8,    0
102174,20221028,    6,    0
102174,20221029,    8,    0
102174,20221030,    7,    0
102174,20221031,    7,    0
102174,20221101,    6,    0
102174,20221102,    6,    0
102174,20221103,    8,    0
102174,20221104,    5,    0
102174,20221105,    6,    0
102174,20221106,    8,    0
102174,20221107,    7,    0
102174,20221108,    8,    0
102174,20221109,    6,    0
102174,20221110,    7,    0
102174,20221111,    8,    0
102174,20221112,    6,    0
102174,20221113,    7,    0
102174,20221114,    6,    0
102174,20221115,    7,    0
102174,20221116,    8,    0
102174,20221117,    8,    0
102174,20221118,    6,    0
102174,20221119,    6,    0
102174,20221120,    5,    0
102174,20221121,    6,    0
102174,20221122,    7,    0
102174,20221123,    6,    0
102174,20221124,    5,    0
102174,20221125,    6,    0
102174,20221126,    5,    0
102174,20221127,    8,    0
102174,20221128,    8,    0
102174,20221129,    8,    0
102174,20221130,    8,    0
102174,20221201,    8,    0
102174,20221202,    7,    0
102174,20221203,    8,    0
102174,20221204,    8,    0
102174,20221205,    7,    0
102174,20221206,    6,    0
102174,20221207,    7,    0
102174,20221208,    6,    0
102174,20221209,    6,    0
102174,20221210,    7,    0
102174,20221211,    8,    0
102174,20221212,    8,    0
102174,20221213,    6,    0
910015,20221214,    2,    0
102174,20221215,    6,    0
102174,20221216,    8,    0
102174,20221217,    6,    0
102174,20221218,    5,    0
102174,20221219,    8,    0
102174,20221220,    8,    0
102174,20221221,    7,    0
102174,20221222,    8,    0
102174,20221223,    8,    0
102174,20221224,    7,    0
102174,20221225,    8,    0
102174,20221226,    6,    0
102174,20221227,    6,    0
102174,20221228,    7,    0
102174,20221229,    6,    0
102174,20221230,    6,    0
102174,20221231,    8,    0
102174,20230101,    8,    0
102174,20230102,    6,    0
102174,20230103,    6,    0
102174,20230104,    8,    0
102174,20230105,    6,    0
102174,20230106,    6,    0
102174,20230107,    8,    0
102174,20230108,    4,    0
102174,20230109,    6,    0
102174,20230110,    6,    0
102174,20230111,    5,    0
102174,20230112,    7,    0
102174,20230113,    6,    0
102174,20230114,    7,    0
102174,20230115,    5,    0
102174,20230116,    8,    0
102174,20230117,    7,    0
102174,20230118,    6,    0
102174,20230119,    7,    0
102174,20230120,    6,    0
102174,20230121,    3,    0
102174,20230122,    7,    0
102174,20230123,    8,    0
102174,20230124,    8,    0
102174,20230125,    8,    0
102174,20230126,    5,    0
102174,20230127,    8,    0
102174,20230128,    7,    0
102174,20230129,    8,    0
102174,20230130,    5,    0
102174,20230131,    6,    0
102174,20230201,    6,    0
102174,20230202,    6,    0
102174,20230203,    8,    0
102174,20230204,    8,    0
102174,20230205,    7,    0
102174,20230206,    6,    0
102174,20230207,    0,    0
102174,20230208,    4,    0
102174,20230209,    7,    0
102174,20230210,    8,    0
102174,20230211,    8,    0
102174,20230212,    8,    0
102174,20230213,    8,    0
102174,20230214,    4,    0
102174,20230215,    6,    0
102174,20230216,    7,    0
102174,20230217,    7,    0
102174,20230218,    7,    0
102174,20230219,    6,    0
102174,20230220,    8,    0
102174,20230221,    8,    0
102174,20230222,    8,    0
102174,20230223,    8,    0
102174,20230224,    7,    0
102174,20230225,    3,    0
102174,20230226,    2,    0
102174,20230227,    5,    0
102174,20230228,    3,    0
102174,20230301,    6,    0
102174,20230302,    4,    0
102174,20230303,    5,    0
102174,20230304,    8,    0
102174,20230305,    7,    0
102174,20230306,    7,    0
102174,20230307,    4,    0
102174,20230308,    7,    0
102174,20230309,    8,    0
102174,20230310,    8,    0
102174,20230311,    4,    0
102174,20230312,    7,    0
102174,20230313,    6,    0
102174,20230314,    6,    0
102174,20230315,    5,    0
102174,20230316,    8,    0
102174,20230317,    8,    0
102174,20230318,    8,    0
102174,20230319,    7,    0
102174,20230320,    8,    0
102174,20230321,    8,    0
102174,20230322,    8,    0
102174,20230323,    4,    0
102174,20230324,    4,    0
102174,20230325,    8,    0
102174,20230326,    5,    0
102174,20230327,    3,    0
102174,20230328,    6,    0
102174,20230329,    8,    0
102174,20230330,    7,    0
102174,20230331,    8,    0
102174,20230401,    7,    0
102174,20230402,    0,    0
102174,20230403,    3,    0
102174,20230404,    6,    0
102174,20230405,    0,    0
102174,20230406,    3,    0
102174,20230407,    2,    0
102174,20230408,    4,    0
102174,20230409,    7,    0
102174,20230410,    8,    0
102174,20230411,    6,    0
102174,20230412,    7,    0
102174,20230413,    5,    0
102174,20230414,    1,    0
102174,20230415,    7,    0
102174,20230416,    7,    0
102174,20230417,    3,    0
102174,20230418,    3,    0
102174,20230419,    2,    0
102174,20230420,    6,    0
102174,20230421,    1,    0
102174,20230422,    7,    0
102174,20230423,    7,    0
102174,20230424,    8,    0
102174,20230425,    5,    0
102174,20230426,    5,    0
102174,20230427,    6,    0
102174,20230428,    8,    0
102174,20230429,    4,    0
102174,20230430,    6,    0
102174,20230501,    8,    0
102174,20230502,    6,    0
102174,20230503,    7,    0
102174,20230504,    8,    0
102174,20230505,    8,    0
102174,20230506,    8,    0
102174,20230507,    8,    0
102174,20230508,    6,    0
102174,20230509,    8,    0
102174,20230510,    8,    0
102174,20230511,    8,    0
102174,20230512,    4,    0
102174,20230513,    1,    0
102174,20230514,    8,    0
102174,20230515,    7,    0
102174,20230516,    6,    0
102174,20230517,    7,    0
102174,20230518,    5,    0
102174,20230519,    3,    0
102174,20230520,    4,    0
102174,20230521,    7,    0
102174,20230522,    8,    0
102174,20230523,    7,    0
102174,20230524,    6,    0
102174,20230525,    3,    0
102174,20230526,    3,    0
102174,20230527,    3,    0
102174,20230528,    5,    0
102174,20230529,    6,    0
102174,20230530,    6,    0
102174,20230531,    7,    0
102174,20230601,    7,    0
102174,20230602,    2,    0
102174,20230603,    2,    0
102174,20230604,    6,    0
102174,20230605,    4,    0
102174,20230606,    5,    0
102174,20230607,    8,    0
102174,20230608,    3,    0
102174,20230609,    4,    0
102174,20230610,    0,    0
102174,20230611,    2,    0
102174,20230612,    0,    0
102174,20230613,    2,    0
102174,20230614,    0,    0
102174,20230615,    3,    0
102174,20230616,    5,    0
102174,20230617,    6,    0
